distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.5397756576660038,0.6289278002953584,0.3180499521758626,0.5619853109253611,0.3686729178080057,-0.03777025625407987,-0.0015497068037575445,-0.0013296601561660281,-0.00043168907965537075,-0.002326034011111915
0.3708857733255769,1.0,0.1112732179218996,0.3708857733255769,0.2627688245100899,-0.04025936320885649,0.007215507061455355,0.0005051836670895682,-0.001980487040295884,0.0015142810672386987
0.0218200454518431,0.6934878808457554,0.3668915234533436,0.5571533030522875,0.3372779089084361,0.6376977350848057,0.043381058942313755,-0.01549302583921417,-0.0007423490761175344,0.03458871528740019
0.4631045881589961,0.8434622506699374,0.232015225940941,0.5411801600547568,0.2784391665144098,-0.036999154310015,-0.001992231593112592,-0.0006734115336257673,-0.0014465296331081846,-0.002243363987909106
0.2946513704010648,0.4250361693798065,0.1430556317249664,0.6856479201618157,0.5779492370955636,-0.03816785389982215,-0.0021132781668302416,0.00028776744729384516,0.00048818907445820516,-0.003117954309218476
0.371180728730958,1.0,0.148816899560689,0.371180728730958,0.2305791391034728,-0.03802594880883589,0.012417446977797226,-0.003299926905150414,-0.001650921138061676,0.004685425646985095
0.253219000313496,0.7959551829257001,0.3223646863916753,0.2586848280199754,0.3429970490787332,-0.032553124745127206,-0.003956445343360429,-0.0016866459914649566,0.0018497531486400475,-0.004194190722641906
0.1243169837522408,0.6109349256340288,0.3459912167609888,0.2897302314276094,0.4001921453352948,0.05668069458368791,-0.006850330917450265,-0.00477419493338175,-0.0012512285838920433,-0.0028535111976361804
0.4724694458926656,1.0,0.289640346076214,0.4724694458926656,0.252746842515281,-0.038943631827128226,0.013929605778666882,0.0008007818634837349,-0.0032012392958904456,0.00529120897240773
0.3807708272124067,0.1213481110766333,0.1975863335034883,0.3319330184923951,1.0,-0.023146407571128975,-0.010905620376654497,-0.005938261335293191,-0.000532905237007526,0.0001482813428810914
0.4099869526718382,0.514366113851999,0.232828453640893,0.5184554751390797,0.4845050316387699,-0.03783875809285746,-0.0017744097667355162,-0.000551963100640478,-0.00045791876206294544,-0.0026490505136280264
0.4665699842937441,0.1893929845507892,0.3667049856972143,0.4642207719816417,1.0,-0.024728352479683052,-0.005774859965677024,-0.008614370019399758,-0.0010443550395848433,-0.0019504402946313349
0.2056369989838125,0.5309948353874692,0.2282572078863116,0.1679528273437704,0.4596048845857444,-0.027327636329996494,-0.00874094962934123,-0.0008377801489814374,0.013955800524481674,-0.009510884077731135
0.3763371722529861,1.0,0.263649347193022,0.3763371722529861,0.2641036304217212,-0.03711441267791997,0.014702180809244965,0.001018956942010618,-0.00194118739026635,0.005183663112634349
0.222716774727619,0.4683875790489297,0.3447423819986813,0.5275585290194749,0.4716782284280584,-0.02792810047101284,-0.0034441307334464,-0.0024636313705127576,-0.0005239319029396939,-0.0029712333039742587
0.3252279319399757,0.414578606973861,0.2930959017114251,0.1923326544673042,0.6012242583818327,-0.035389568693294675,-0.007180933314025424,-0.0013489260032361018,0.010728900711055757,-0.0063642342435196045
0.2934284361168657,0.823982702805017,0.2667086316438823,0.4472623574086617,0.3105174299957834,-0.03582381258052919,-0.003386852489052217,-0.0006448954804864115,-0.00040075545177842287,-0.003350349270449442
0.3149620454539603,1.0,0.3574774670400199,0.3149620454539603,0.2557898961070038,-0.03188422371666093,0.017881701441801852,0.0012624329548395962,0.0007860525505884652,0.007727540086484623
0.1821605700993704,0.4530849460323075,0.3654858214130699,0.5846553162241097,0.5709601494238885,-0.021721485176544774,-0.007835475707256592,-0.0030359296538267698,0.0002010606041358187,-0.0034928829952286834
0.4656620406401948,1.0,0.1833156811920215,0.4656620406401948,0.2442289365975545,-0.040132525084145526,0.012045071862303303,-0.0031143702916460823,-0.0032267244504873816,0.003960160743768029
0.2558362424258365,0.3959281021920786,0.2280971140689643,0.3789891713849438,0.6175145365941452,-0.03495305973316135,-0.0028619287010360497,-0.0007192411766959594,0.0001985060261313265,-0.0026406917260237608
0.5716473235554773,0.517078425013432,0.2581207824906918,0.4434184405830672,0.5280269696948332,-0.03781889661532659,-0.002099659151931519,-0.0005177353273984409,-0.0001354373165349898,-0.0026148783691496646
0.6108206946679501,0.2377068464314158,0.2699933042760105,0.3682933570150821,1.0,-0.030713730789041164,-0.004783460877088146,-0.00445574209456936,-0.0005266718588973163,-0.0010278964548297153
0.609583512602062,0.2198414329379304,0.3553714330809278,0.6916474824048111,1.0,-0.027603885232870197,-0.00509416810357834,-0.00767339417177709,4.5611435912178425e-05,-0.0015644950676687586
0.2901735047189139,0.4499859558311042,0.2597327044858891,0.3074465717144162,0.5684397319346804,-0.035846982075090635,-0.0030612798024185397,-0.0006036011772880556,0.0002457199897389728,-0.0032408409580330045
